Date,Open,High,Low,Close,Volume,Adj Close
2015-06-02,17485.60,17485.60,17485.60,17485.60,000,17485.60
2015-06-01,16917.50,16917.50,16917.50,16917.50,000,16917.50
2015-05-29,16100.40,16100.40,16100.40,16100.40,000,16100.40
2015-05-28,15912.90,15912.90,15912.90,15912.90,000,15912.90
2015-05-27,16963.50,16963.50,16963.50,16963.50,000,16963.50
2015-05-26,16903.50,16903.50,16903.50,16903.50,000,16903.50
2015-05-25,16351.10,16351.10,16351.10,16351.10,000,16351.10
2015-05-22,16045.80,16045.80,16045.80,16045.80,000,16045.80
2015-05-21,15872.50,15872.50,15872.50,15872.50,000,15872.50
2015-05-20,15337.10,15337.10,15337.10,15337.10,000,15337.10
2015-05-19,15127.40,15127.40,15127.40,15127.40,000,15127.40
2015-05-18,14672.60,14672.60,14672.60,14672.60,000,14672.60
2015-05-15,14694.90,14694.90,14694.90,14694.90,000,14694.90
2015-05-14,15024.50,15024.50,15024.50,15024.50,000,15024.50
2015-05-13,15173.10,15173.10,15173.10,15173.10,000,15173.10
2015-05-12,15066.30,15066.30,15066.30,15066.30,000,15066.30
2015-05-11,14944.90,14944.90,14944.90,14944.90,000,14944.90
2015-05-08,14481.20,14481.20,14481.20,14481.20,000,14481.20
2015-05-07,14114.70,14114.70,14114.70,14114.70,000,14114.70
2015-05-06,14136.20,14136.20,14136.20,14136.20,000,14136.20
2015-05-05,14233.10,14233.10,14233.10,14233.10,000,14233.10
2015-05-04,14860.50,14860.50,14860.50,14860.50,000,14860.50
2015-04-30,14818.60,14818.60,14818.60,14818.60,000,14818.60
2015-04-29,14872.00,14872.00,14872.00,14872.00,000,14872.00
2015-04-28,14707.20,14707.20,14707.20,14707.20,000,14707.20
2015-04-27,14809.40,14809.40,14809.40,14809.40,000,14809.40
2015-04-24,14598.70,14598.70,14598.70,14598.70,000,14598.70
2015-04-23,14743.20,14743.20,14743.20,14743.20,000,14743.20
2015-04-22,14749.10,14749.10,14749.10,14749.10,000,14749.10
2015-04-21,14439.00,14439.00,14439.00,14439.00,000,14439.00
2015-04-20,13871.60,13871.60,13871.60,13871.60,000,13871.60
2015-04-17,14149.30,14149.30,14149.30,14149.30,000,14149.30
2015-04-16,13967.80,13967.80,13967.80,13967.80,000,13967.80
2015-04-15,13646.60,13646.60,13646.60,13646.60,000,13646.60
2015-04-14,14042.50,14042.50,14042.50,14042.50,000,14042.50
2015-04-13,14149.50,14149.50,14149.50,14149.50,000,14149.50
2015-04-10,14013.30,14013.30,14013.30,14013.30,000,14013.30
2015-04-09,13796.70,13796.70,13796.70,13796.70,000,13796.70
2015-04-08,13841.70,13841.70,13841.70,13841.70,000,13841.70
2015-04-07,13768.70,13768.70,13768.70,13768.70,000,13768.70
2015-04-03,13494.60,13494.60,13494.60,13494.60,000,13494.60
2015-04-02,13426.10,13426.10,13426.10,13426.10,000,13426.10
2015-04-01,13394.70,13394.70,13394.70,13394.70,000,13394.70
2015-03-31,13160.70,13160.70,13160.70,13160.70,000,13160.70
2015-03-30,13193.30,13193.30,13193.30,13193.30,000,13193.30
2015-03-27,12874.40,12874.40,12874.40,12874.40,000,12874.40
2015-03-26,12713.00,12713.00,12713.00,12713.00,000,12713.00
2015-03-25,12757.10,12757.10,12757.10,12757.10,000,12757.10
2015-03-24,12801.20,12801.20,12801.20,12801.20,000,12801.20
2015-03-23,12780.30,12780.30,12780.30,12780.30,000,12780.30
2015-03-20,12544.50,12544.50,12544.50,12544.50,000,12544.50
2015-03-19,12429.10,12429.10,12429.10,12429.10,000,12429.10
2015-03-18,12496.20,12496.20,12496.20,12496.20,000,12496.20
2015-03-17,12169.50,12169.50,12169.50,12169.50,000,12169.50
2015-03-16,12017.80,12017.80,12017.80,12017.80,000,12017.80
2015-03-13,11713.60,11713.60,11713.60,11713.60,000,11713.60
2015-03-12,11635.60,11635.60,11635.60,11635.60,000,11635.60
2015-03-11,11525.10,11525.10,11525.10,11525.10,000,11525.10
2015-03-10,11556.70,11556.70,11556.70,11556.70,000,11556.70
2015-03-09,11533.20,11533.20,11533.20,11533.20,000,11533.20
2015-03-06,11392.40,11392.40,11392.40,11392.40,000,11392.40
2015-03-05,11566.40,11566.40,11566.40,11566.40,000,11566.40
2015-03-04,11655.10,11655.10,11655.10,11655.10,000,11655.10
2015-03-03,11526.20,11526.20,11526.20,11526.20,000,11526.20
2015-03-02,11884.00,11884.00,11884.00,11884.00,000,11884.00
2015-02-27,11757.70,11757.70,11757.70,11757.70,000,11757.70
2015-02-26,11750.80,11750.80,11750.80,11750.80,000,11750.80
2015-02-25,11539.70,11539.70,11539.70,11539.70,000,11539.70
2015-02-17,11718.60,11718.60,11718.60,11718.60,000,11718.60
2015-02-16,11595.30,11595.30,11595.30,11595.30,000,11595.30
2015-02-13,11443.10,11443.10,11443.10,11443.10,000,11443.10
2015-02-12,11302.70,11302.70,11302.70,11302.70,000,11302.70
2015-02-11,11265.60,11265.60,11265.60,11265.60,000,11265.60
2015-02-10,11136.60,11136.60,11136.60,11136.60,000,11136.60
2015-02-09,10868.10,10868.10,10868.10,10868.10,000,10868.10
2015-02-06,10791.10,10791.10,10791.10,10791.10,000,10791.10
2015-02-05,11065.60,11065.60,11065.60,11065.60,000,11065.60
2015-02-04,11116.50,11116.50,11116.50,11116.50,000,11116.50
2015-02-03,11209.20,11209.20,11209.20,11209.20,000,11209.20
2015-02-02,10963.10,10963.10,10963.10,10963.10,000,10963.10
2015-01-30,11150.70,11150.70,11150.70,11150.70,000,11150.70
2015-01-29,11249.00,11249.00,11249.00,11249.00,000,11249.00
2015-01-28,11354.20,11354.20,11354.20,11354.20,000,11354.20
2015-01-27,11551.90,11551.90,11551.90,11551.90,000,11551.90
2015-01-26,11687.00,11687.00,11687.00,11687.00,000,11687.00
2015-01-23,11436.30,11436.30,11436.30,11436.30,000,11436.30
2015-01-22,11471.20,11471.20,11471.20,11471.20,000,11471.20
2015-01-21,11372.20,11372.20,11372.20,11372.20,000,11372.20
2015-01-20,10996.50,10996.50,10996.50,10996.50,000,10996.50
2015-01-19,10770.90,10770.90,10770.90,10770.90,000,10770.90
2015-01-16,11532.80,11532.80,11532.80,11532.80,000,11532.80
2015-01-15,11483.70,11483.70,11483.70,11483.70,000,11483.70
2015-01-14,11237.80,11237.80,11237.80,11237.80,000,11237.80
2015-01-13,11355.80,11355.80,11355.80,11355.80,000,11355.80
2015-01-12,11285.20,11285.20,11285.20,11285.20,000,11285.20
2015-01-09,11324.80,11324.80,11324.80,11324.80,000,11324.80
2015-01-08,11465.10,11465.10,11465.10,11465.10,000,11465.10
2015-01-07,11613.40,11613.40,11613.40,11613.40,000,11613.40
2015-01-06,11668.00,11668.00,11668.00,11668.00,000,11668.00
2015-01-05,11520.60,11520.60,11520.60,11520.60,000,11520.60
2014-12-31,11014.60,11014.60,11014.60,11014.60,000,11014.60
2014-12-30,10722.30,10722.30,10722.30,10722.30,000,10722.30
2014-12-29,10780.40,10780.40,10780.40,10780.40,000,10780.40
2014-12-26,10802.60,10802.60,10802.60,10802.60,000,10802.60
2014-12-25,10493.80,10493.80,10493.80,10493.80,000,10493.80
2014-12-24,10292.50,10292.50,10292.50,10292.50,000,10292.50
2014-12-23,10570.80,10570.80,10570.80,10570.80,000,10570.80
2014-12-22,10608.50,10608.50,10608.50,10608.50,000,10608.50
2014-12-19,10627.10,10627.10,10627.10,10627.10,000,10627.10
2014-12-18,10665.20,10665.20,10665.20,10665.20,000,10665.20
2014-12-17,10786.70,10786.70,10786.70,10786.70,000,10786.70
2014-12-16,10668.60,10668.60,10668.60,10668.60,000,10668.60
2014-12-15,10504.20,10504.20,10504.20,10504.20,000,10504.20
2014-12-12,10462.30,10462.30,10462.30,10462.30,000,10462.30
2014-12-11,10478.90,10478.90,10478.90,10478.90,000,10478.90
2014-12-10,10545.50,10545.50,10545.50,10545.50,000,10545.50
2014-12-09,10116.50,10116.50,10116.50,10116.50,000,10116.50
2014-12-08,10554.60,10554.60,10554.60,10554.60,000,10554.60
2014-12-05,10067.30,10067.30,10067.30,10067.30,000,10067.30
2014-12-04,10029.80,10029.80,10029.80,10029.80,000,10029.80
2014-12-03,9643.92,9643.92,9643.92,9643.92,000,9643.92
2014-12-02,9366.95,9366.95,9366.95,9366.95,000,9366.95
2014-12-01,9095.76,9095.76,9095.76,9095.76,000,9095.76
2014-11-28,9002.23,9002.23,9002.23,9002.23,000,9002.23
2014-11-27,8860.43,8860.43,8860.43,8860.43,000,8860.43
2014-11-26,8763.78,8763.78,8763.78,8763.78,000,8763.78
2014-11-25,8693.43,8693.43,8693.43,8693.43,000,8693.43
2014-11-24,8577.91,8577.91,8577.91,8577.91,000,8577.91
2014-11-21,8332.30,8332.30,8332.30,8332.30,000,8332.30
2014-11-20,8205.38,8205.38,8205.38,8205.38,000,8205.38
2014-11-19,8225.07,8225.07,8225.07,8225.07,000,8225.07
2014-11-18,8196.59,8196.59,8196.59,8196.59,000,8196.59
2014-11-17,8283.80,8283.80,8283.80,8283.80,000,8283.80
2014-11-14,8326.90,8326.90,8326.90,8326.90,000,8326.90
2014-11-13,8305.08,8305.08,8305.08,8305.08,000,8305.08
2014-11-12,8410.29,8410.29,8410.29,8410.29,000,8410.29
2014-11-11,8312.88,8312.88,8312.88,8312.88,000,8312.88
2014-11-10,8410.22,8410.22,8410.22,8410.22,000,8410.22
2014-11-07,8234.87,8234.87,8234.87,8234.87,000,8234.87
2014-11-06,8211.96,8211.96,8211.96,8211.96,000,8211.96
2014-11-05,8198.57,8198.57,8198.57,8198.57,000,8198.57
2014-11-04,8206.79,8206.79,8206.79,8206.79,000,8206.79
2014-11-03,8240.15,8240.15,8240.15,8240.15,000,8240.15
2014-10-31,8225.61,8225.61,8225.61,8225.61,000,8225.61
2014-10-30,8090.55,8090.55,8090.55,8090.55,000,8090.55
2014-10-29,8090.68,8090.68,8090.68,8090.68,000,8090.68
2014-10-28,7988.34,7988.34,7988.34,7988.34,000,7988.34
2014-10-27,7829.33,7829.33,7829.33,7829.33,000,7829.33
2014-10-24,7921.13,7921.13,7921.13,7921.13,000,7921.13
2014-10-23,7969.16,7969.16,7969.16,7969.16,000,7969.16
2014-10-22,8063.20,8063.20,8063.20,8063.20,000,8063.20
2014-10-21,8106.92,8106.92,8106.92,8106.92,000,8106.92
2014-10-20,8204.20,8204.20,8204.20,8204.20,000,8204.20
2014-10-17,8151.52,8151.52,8151.52,8151.52,000,8151.52
2014-10-16,8110.69,8110.69,8110.69,8110.69,000,8110.69
2014-10-15,8198.12,8198.12,8198.12,8198.12,000,8198.12
2014-10-14,8139.96,8139.96,8139.96,8139.96,000,8139.96
2014-10-13,8164.07,8164.07,8164.07,8164.07,000,8164.07
2014-10-10,8211.54,8211.54,8211.54,8211.54,000,8211.54
2014-10-09,8204.01,8204.01,8204.01,8204.01,000,8204.01
2014-10-08,8183.65,8183.65,8183.65,8183.65,000,8183.65
2014-09-30,8080.35,8080.35,8080.35,8080.35,000,8080.35
2014-09-29,8082.85,8082.85,8082.85,8082.85,000,8082.85
2014-09-26,8072.88,8072.88,8072.88,8072.88,000,8072.88
2014-09-25,8076.51,8076.51,8076.51,8076.51,000,8076.51
2014-09-24,8100.22,8100.22,8100.22,8100.22,000,8100.22
2014-09-23,7965.88,7965.88,7965.88,7965.88,000,7965.88
2014-09-22,7895.87,7895.87,7895.87,7895.87,000,7895.87
2014-09-19,8047.25,8047.25,8047.25,8047.25,000,8047.25
2014-09-18,8004.57,8004.57,8004.57,8004.57,000,8004.57
2014-09-17,7981.82,7981.82,7981.82,7981.82,000,7981.82
2014-09-16,7921.07,7921.07,7921.07,7921.07,000,7921.07
2014-09-15,8112.65,8112.65,8112.65,8112.65,000,8112.65
2014-09-12,8146.99,8146.99,8146.99,8146.99,000,8146.99
2014-09-11,8117.92,8117.92,8117.92,8117.92,000,8117.92
2014-09-10,8158.60,8158.60,8158.60,8158.60,000,8158.60
2014-09-09,8201.51,8201.51,8201.51,8201.51,000,8201.51
2014-09-05,8214.53,8214.53,8214.53,8214.53,000,8214.53
2014-09-04,8176.57,8176.57,8176.57,8176.57,000,8176.57
2014-09-03,8115.87,8115.87,8115.87,8115.87,000,8115.87
2014-09-02,8043.31,8043.31,8043.31,8043.31,000,8043.31
2014-09-01,7941.16,7941.16,7941.16,7941.16,000,7941.16
2014-08-29,7841.70,7841.70,7841.70,7841.70,000,7841.70
2014-08-28,7743.54,7743.54,7743.54,7743.54,000,7743.54
2014-08-27,7841.07,7841.07,7841.07,7841.07,000,7841.07
2014-08-26,7813.98,7813.98,7813.98,7813.98,000,7813.98
2014-08-25,7934.81,7934.81,7934.81,7934.81,000,7934.81
2014-08-22,8059.40,8059.40,8059.40,8059.40,000,8059.40
2014-08-21,8010.71,8010.71,8010.71,8010.71,000,8010.71
2014-08-20,8023.07,8023.07,8023.07,8023.07,000,8023.07
2014-08-19,8043.25,8043.25,8043.25,8043.25,000,8043.25
2014-08-18,8045.86,8045.86,8045.86,8045.86,000,8045.86
2014-08-15,7982.07,7982.07,7982.07,7982.07,000,7982.07
2014-08-14,7893.90,7893.90,7893.90,7893.90,000,7893.90
2014-08-13,7980.49,7980.49,7980.49,7980.49,000,7980.49
2014-08-12,7966.89,7966.89,7966.89,7966.89,000,7966.89
2014-08-11,8009.73,8009.73,8009.73,8009.73,000,8009.73
2014-08-08,7885.33,7885.33,7885.33,7885.33,000,7885.33
2014-08-07,7872.95,7872.95,7872.95,7872.95,000,7872.95
2014-08-06,7995.50,7995.50,7995.50,7995.50,000,7995.50
2014-08-05,8007.76,8007.76,8007.76,8007.76,000,8007.76
2014-08-04,8006.91,8006.91,8006.91,8006.91,000,8006.91
2014-08-01,7880.98,7880.98,7880.98,7880.98,000,7880.98
2014-07-31,7956.91,7956.91,7956.91,7956.91,000,7956.91
2014-07-30,7853.23,7853.23,7853.23,7853.23,000,7853.23
2014-07-29,7867.04,7867.04,7867.04,7867.04,000,7867.04
2014-07-28,7808.66,7808.66,7808.66,7808.66,000,7808.66
2014-07-25,7578.12,7578.12,7578.12,7578.12,000,7578.12
2014-07-24,7503.40,7503.40,7503.40,7503.40,000,7503.40
2014-07-23,7375.31,7375.31,7375.31,7375.31,000,7375.31
2014-07-22,7372.65,7372.65,7372.65,7372.65,000,7372.65
2014-07-21,7274.50,7274.50,7274.50,7274.50,000,7274.50
2014-07-18,7259.45,7259.45,7259.45,7259.45,000,7259.45
2014-07-17,7194.74,7194.74,7194.74,7194.74,000,7194.74
2014-07-16,7261.91,7261.91,7261.91,7261.91,000,7261.91
2014-07-15,7304.41,7304.41,7304.41,7304.41,000,7304.41
2014-07-14,7278.86,7278.86,7278.86,7278.86,000,7278.86
2014-07-11,7206.97,7206.97,7206.97,7206.97,000,7206.97
2014-07-10,7159.63,7159.63,7159.63,7159.63,000,7159.63
2014-07-09,7192.71,7192.71,7192.71,7192.71,000,7192.71
2014-07-08,7358.33,7358.33,7358.33,7358.33,000,7358.33
2014-07-07,7321.52,7321.52,7321.52,7321.52,000,7321.52
2014-07-04,7333.91,7333.91,7333.91,7333.91,000,7333.91
2014-07-03,7335.54,7335.54,7335.54,7335.54,000,7335.54
2014-07-02,7310.38,7310.38,7310.38,7310.38,000,7310.38
2014-07-01,7297.50,7297.50,7297.50,7297.50,000,7297.50
2014-06-30,7343.27,7343.27,7343.27,7343.27,000,7343.27
2014-06-27,7312.62,7312.62,7312.62,7312.62,000,7312.62
2014-06-26,7291.88,7291.88,7291.88,7291.88,000,7291.88
2014-06-25,7217.65,7217.65,7217.65,7217.65,000,7217.65
2014-06-24,7240.85,7240.85,7240.85,7240.85,000,7240.85
2014-06-23,7192.87,7192.87,7192.87,7192.87,000,7192.87
2014-06-20,7195.69,7195.69,7195.69,7195.69,000,7195.69
2014-06-19,7180.32,7180.32,7180.32,7180.32,000,7180.32
2014-06-18,7297.40,7297.40,7297.40,7297.40,000,7297.40
2014-06-17,7331.37,7331.37,7331.37,7331.37,000,7331.37
2014-06-16,7416.99,7416.99,7416.99,7416.99,000,7416.99
2014-06-13,7401.35,7401.35,7401.35,7401.35,000,7401.35
2014-06-12,7299.81,7299.81,7299.81,7299.81,000,7299.81
2014-06-11,7340.69,7340.69,7340.69,7340.69,000,7340.69
2014-06-10,7341.66,7341.66,7341.66,7341.66,000,7341.66
2014-06-09,7227.24,7227.24,7227.24,7227.24,000,7227.24
2014-06-06,7235.39,7235.39,7235.39,7235.39,000,7235.39
2014-06-05,7303.63,7303.63,7303.63,7303.63,000,7303.63
2014-06-04,7223.13,7223.13,7223.13,7223.13,000,7223.13
2014-06-03,7321.52,7321.52,7321.52,7321.52,000,7321.52
2014-05-30,7364.83,7364.83,7364.83,7364.83,000,7364.83
2014-05-29,7341.56,7341.56,7341.56,7341.56,000,7341.56
2014-05-28,7380.69,7380.69,7380.69,7380.69,000,7380.69
2014-05-27,7260.12,7260.12,7260.12,7260.12,000,7260.12
2014-05-26,7275.11,7275.11,7275.11,7275.11,000,7275.11
2014-05-23,7240.92,7240.92,7240.92,7240.92,000,7240.92
2014-05-22,7183.67,7183.67,7183.67,7183.67,000,7183.67
2014-05-21,7204.65,7204.65,7204.65,7204.65,000,7204.65
2014-05-20,7151.18,7151.18,7151.18,7151.18,000,7151.18
2014-05-19,7151.49,7151.49,7151.49,7151.49,000,7151.49
2014-05-16,7242.17,7242.17,7242.17,7242.17,000,7242.17
2014-05-15,7213.77,7213.77,7213.77,7213.77,000,7213.77
2014-05-14,7325.52,7325.52,7325.52,7325.52,000,7325.52
2014-05-13,7310.31,7310.31,7310.31,7310.31,000,7310.31
2014-05-12,7318.14,7318.14,7318.14,7318.14,000,7318.14
2014-05-09,7162.44,7162.44,7162.44,7162.44,000,7162.44
2014-05-08,7169.98,7169.98,7169.98,7169.98,000,7169.98
2014-05-07,7234.69,7234.69,7234.69,7234.69,000,7234.69
2014-05-06,7311.89,7311.89,7311.89,7311.89,000,7311.89
2014-05-05,7309.56,7309.56,7309.56,7309.56,000,7309.56
2014-04-30,7312.86,7312.86,7312.86,7312.86,000,7312.86
2014-04-29,7339.86,7339.86,7339.86,7339.86,000,7339.86
2014-04-28,7240.46,7240.46,7240.46,7240.46,000,7240.46
2014-04-25,7323.65,7323.65,7323.65,7323.65,000,7323.65
2014-04-24,7419.44,7419.44,7419.44,7419.44,000,7419.44
2014-04-23,7434.73,7434.73,7434.73,7434.73,000,7434.73
2014-04-22,7391.22,7391.22,7391.22,7391.22,000,7391.22
2014-04-21,7353.60,7353.60,7353.60,7353.60,000,7353.60
2014-04-18,7455.74,7455.74,7455.74,7455.74,000,7455.74
2014-04-17,7451.04,7451.04,7451.04,7451.04,000,7451.04
2014-04-16,7468.46,7468.46,7468.46,7468.46,000,7468.46
2014-04-15,7449.71,7449.71,7449.71,7449.71,000,7449.71
2014-04-14,7583.28,7583.28,7583.28,7583.28,000,7583.28
2014-04-11,7586.83,7586.83,7586.83,7586.83,000,7586.83
2014-04-10,7563.20,7563.20,7563.20,7563.20,000,7563.20
2014-04-09,7511.25,7511.25,7511.25,7511.25,000,7511.25
2014-04-08,7508.66,7508.66,7508.66,7508.66,000,7508.66
2014-04-04,7367.80,7367.80,7367.80,7367.80,000,7367.80
2014-04-03,7298.00,7298.00,7298.00,7298.00,000,7298.00
